"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Study.RT","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"w989942_cew",2,"Read Version B","GEOLOGY","ROCK","Study1","F",1207,4959,"ROCKS",88.888888888889,100
"974539",2,"Read Version B","GREAT","FANTASTIC","Study1","B",2710,24646,"wall",15.384615384615,0
"w10005410",2,"Read Version B","GREAT","FANTASTIC","Study1","B",398,7528,"nice",46.153846153846,0
"w10024560_tlv",2,"Read Version B","GREAT","FANTASTIC","Study1","B",2000,2716,"fantastic",100,100
"w10037843_add",2,"Read Version B","GREAT","FANTASTIC","Study1","B",1733,4187,"",0,0
"w219192_SDD",2,"Read Version B","GREAT","FANTASTIC","Study1","B",642,355,"",0,0
"w954333",2,"Read Version B","GREAT","FANTASTIC","Study1","B",5048,6019,"good",0,0
"w967360",2,"Read Version B","GREAT","FANTASTIC","Study1","B",619,12316,"good",0,0
"w973642",2,"Read Version B","GREAT","FANTASTIC","Study1","B",1810,3437,"good",0,0
"w982047",2,"Read Version B","GREAT","FANTASTIC","Study1","B",873,2825,"GOOD",0,0
"w989942_cew",2,"Read Version B","GREAT","FANTASTIC","Study1","B",3506,1635,"",0,0
"974539",2,"Read Version B","GRILL","BAR","Study1","S",18846,3536,"fire",28.571428571429,0
"w10005410",2,"Read Version B","GRILL","BAR","Study1","S",823,732,"",0,0
"w10024560_tlv",2,"Read Version B","GRILL","BAR","Study1","S",3356,3118,"bar",100,100
"w10037843_add",2,"Read Version B","GRILL","BAR","Study1","S",2464,6466,"Bar",100,100
"w219192_SDD",2,"Read Version B","GRILL","BAR","Study1","S",492,1849,"",0,0
"w954333",2,"Read Version B","GRILL","BAR","Study1","S",1719,2332,"bar",100,100
"w967360",2,"Read Version B","GRILL","BAR","Study1","S",1223,7321,"steak",25,0
"w973642",2,"Read Version B","GRILL","BAR","Study1","S",1213,12174,"cook",0,0
"w982047",2,"Read Version B","GRILL","BAR","Study1","S",974,970,"",0,0
"w989942_cew",2,"Read Version B","GRILL","BAR","Study1","S",1260,1336,"",0,0
"974539",2,"Read Version B","HAPPY","CAR","Study1","U",1022,5711,"car",100,100
"w10005410",2,"Read Version B","HAPPY","CAR","Study1","U",430,500,"",0,0
"w10024560_tlv",2,"Read Version B","HAPPY","CAR","Study1","U",2623,2896,"car",100,100
"w10037843_add",2,"Read Version B","HAPPY","CAR","Study1","U",1813,5157,"sad",33.333333333333,0
"w219192_SDD",2,"Read Version B","HAPPY","CAR","Study1","U",729,4897,"good",0,0
"w954333",2,"Read Version B","HAPPY","CAR","Study1","U",3253,8460,"car",100,100
"w967360",2,"Read Version B","HAPPY","CAR","Study1","U",780,6998,"birthday",18.181818181818,0
"w973642",2,"Read Version B","HAPPY","CAR","Study1","U",740,5504,"sad",33.333333333333,0
"w982047",2,"Read Version B","HAPPY","CAR","Study1","U",927,2559,"CAR",100,100
"w989942_cew",2,"Read Version B","HAPPY","CAR","Study1","U",1081,2404,"",0,0
"974539",2,"Read Version B","HEIGHT","GROWTH","Study1","B",2094,3952,"weight",33.333333333333,0
"w10005410",2,"Read Version B","HEIGHT","GROWTH","Study1","B",443,513,"",0,0
"w10024560_tlv",2,"Read Version B","HEIGHT","GROWTH","Study1","B",3529,2383,"growth",100,100
"w10037843_add",2,"Read Version B","HEIGHT","GROWTH","Study1","B",2138,4287,"weight",33.333333333333,0
"w219192_SDD",2,"Read Version B","HEIGHT","GROWTH","Study1","B",395,2898,"weight",33.333333333333,0
"w954333",2,"Read Version B","HEIGHT","GROWTH","Study1","B",7295,8972,"weight",33.333333333333,0
"w967360",2,"Read Version B","HEIGHT","GROWTH","Study1","B",665,5535,"weight",33.333333333333,0
"w973642",2,"Read Version B","HEIGHT","GROWTH","Study1","B",529,3404,"",0,0
"w982047",2,"Read Version B","HEIGHT","GROWTH","Study1","B",1684,4112,"WEIGHT",33.333333333333,0
"w989942_cew",2,"Read Version B","HEIGHT","GROWTH","Study1","B",1944,5087,"TALL",20,0
"974539",2,"Read Version B","HERD","COW","Study1","F",2391,3628,"cows",85.714285714286,100
"w10005410",2,"Read Version B","HERD","COW","Study1","F",989,679,"",0,0
"w10024560_tlv",2,"Read Version B","HERD","COW","Study1","F",1538,1203,"",0,0
"w10037843_add",2,"Read Version B","HERD","COW","Study1","F",1713,2506,"cow",100,100
"w219192_SDD",2,"Read Version B","HERD","COW","Study1","F",563,1037,"",0,0
"w954333",2,"Read Version B","HERD","COW","Study1","F",4576,2207,"cow",100,100
"w967360",2,"Read Version B","HERD","COW","Study1","F",3487,9272,"cow",100,100
"w973642",2,"Read Version B","HERD","COW","Study1","F",1187,3522,"cow",100,100
"w982047",2,"Read Version B","HERD","COW","Study1","F",1013,2327,"COW",100,100
"w989942_cew",2,"Read Version B","HERD","COW","Study1","F",1456,3962,"COW",100,100
"974539",2,"Read Version B","HIDE","SICK","Study1","U",3570,13104,"seek",50,0
"w10005410",2,"Read Version B","HIDE","SICK","Study1","U",744,3671,"dark",25,0
"w10024560_tlv",2,"Read Version B","HIDE","SICK","Study1","U",1876,3288,"sick",100,100
"w10037843_add",2,"Read Version B","HIDE","SICK","Study1","U",1580,4707,"scare",44.444444444444,0
"w219192_SDD",2,"Read Version B","HIDE","SICK","Study1","U",1320,4300,"sick",100,100
"w954333",2,"Read Version B","HIDE","SICK","Study1","U",4837,10525,"sick",100,100
"w967360",2,"Read Version B","HIDE","SICK","Study1","U",881,4782,"away",0,0
"w973642",2,"Read Version B","HIDE","SICK","Study1","U",484,9434,"scare",44.444444444444,0
"w982047",2,"Read Version B","HIDE","SICK","Study1","U",1719,8905,"SEEK",50,0
"w989942_cew",2,"Read Version B","HIDE","SICK","Study1","U",1243,9456,"SHRIEK",60,0
"974539",2,"Read Version B","HONEY","BEE","Study1","S",1312,2534,"bee",100,100
"w10005410",2,"Read Version B","HONEY","BEE","Study1","S",927,733,"",0,0
"w10024560_tlv",2,"Read Version B","HONEY","BEE","Study1","S",2642,1832,"bee",100,100
"w10037843_add",2,"Read Version B","HONEY","BEE","Study1","S",1220,2145,"bee",100,100
"w219192_SDD",2,"Read Version B","HONEY","BEE","Study1","S",507,5644,"coat",0,0
"w954333",2,"Read Version B","HONEY","BEE","Study1","S",3066,3544,"bee",100,100
"w967360",2,"Read Version B","HONEY","BEE","Study1","S",871,4852,"badger",44.444444444444,0
"w973642",2,"Read Version B","HONEY","BEE","Study1","S",822,1871,"bee",100,100
"w982047",2,"Read Version B","HONEY","BEE","Study1","S",1176,3366,"BEE",100,100
"w989942_cew",2,"Read Version B","HONEY","BEE","Study1","S",1205,3272,"BEE",100,100
"974539",2,"Read Version B","HORNET","STING","Study1","F",1410,3123,"wasp",22.222222222222,0
"w10005410",2,"Read Version B","HORNET","STING","Study1","F",205,590,"",0,0
"w10024560_tlv",2,"Read Version B","HORNET","STING","Study1","F",2139,7532,"Sting",100,100
"w10037843_add",2,"Read Version B","HORNET","STING","Study1","F",1691,5185,"wasp",22.222222222222,0
"w219192_SDD",2,"Read Version B","HORNET","STING","Study1","F",377,2047,"",0,0
"w954333",2,"Read Version B","HORNET","STING","Study1","F",2770,4704,"wasp",22.222222222222,0
"w967360",2,"Read Version B","HORNET","STING","Study1","F",1045,6174,"sting",100,100
"w973642",2,"Read Version B","HORNET","STING","Study1","F",2236,16007,"Sting",100,100
"w982047",2,"Read Version B","HORNET","STING","Study1","F",1128,3277,"STING",100,100
"w989942_cew",2,"Read Version B","HORNET","STING","Study1","F",1008,4330,"WASP",22.222222222222,0
"974539",2,"Read Version B","HOT","CHILI","Study1","B",5437,4033,"cold",44.444444444444,0
"w10005410",2,"Read Version B","HOT","CHILI","Study1","B",496,395,"",0,0
"w10024560_tlv",2,"Read Version B","HOT","CHILI","Study1","B",1956,3021,"",0,0
"w10037843_add",2,"Read Version B","HOT","CHILI","Study1","B",1948,2503,"cold",44.444444444444,0
"w219192_SDD",2,"Read Version B","HOT","CHILI","Study1","B",264,3365,"chili",100,100
"w954333",2,"Read Version B","HOT","CHILI","Study1","B",3329,7131,"cold",44.444444444444,0
"w967360",2,"Read Version B","HOT","CHILI","Study1","B",496,7973,"warm",0,0
"w973642",2,"Read Version B","HOT","CHILI","Study1","B",2761,4156,"sun",0,0
"w982047",2,"Read Version B","HOT","CHILI","Study1","B",1353,2662,"",0,0
"w989942_cew",2,"Read Version B","HOT","CHILI","Study1","B",1263,4346,"CHILI",100,100
"974539",2,"Read Version B","HUNGER","FAMINE","Study1","B",2110,3255,"food",20,0
"w10005410",2,"Read Version B","HUNGER","FAMINE","Study1","B",160,449,"",0,0
"w10024560_tlv",2,"Read Version B","HUNGER","FAMINE","Study1","B",1751,2700,"famine",100,100
"w10037843_add",2,"Read Version B","HUNGER","FAMINE","Study1","B",2794,22423,"fatigue",61.538461538462,0
"w219192_SDD",2,"Read Version B","HUNGER","FAMINE","Study1","B",247,1965,"games",54.545454545455,0
"w954333",2,"Read Version B","HUNGER","FAMINE","Study1","B",3985,10420,"park",20,0
"w967360",2,"Read Version B","HUNGER","FAMINE","Study1","B",1594,18291,"malnourished",33.333333333333,0
"w973642",2,"Read Version B","HUNGER","FAMINE","Study1","B",2717,7579,"digest",33.333333333333,0
"w982047",2,"Read Version B","HUNGER","FAMINE","Study1","B",1715,4287,"FOOD",20,0
"w989942_cew",2,"Read Version B","HUNGER","FAMINE","Study1","B",1633,4883,"FAMINE",100,100
"974539",2,"Read Version B","HYGIENE","CLEAN","Study1","F",14777,3347,"oral",22.222222222222,0
"w10005410",2,"Read Version B","HYGIENE","CLEAN","Study1","F",648,964,"",0,0
"w10024560_tlv",2,"Read Version B","HYGIENE","CLEAN","Study1","F",1066,2131,"clean",100,100
"w10037843_add",2,"Read Version B","HYGIENE","CLEAN","Study1","F",2017,2655,"clean",100,100
"w219192_SDD",2,"Read Version B","HYGIENE","CLEAN","Study1","F",763,5034,"good",0,0
"w954333",2,"Read Version B","HYGIENE","CLEAN","Study1","F",3993,6518,"bath",22.222222222222,0
"w967360",2,"Read Version B","HYGIENE","CLEAN","Study1","F",1306,4092,"smell",20,0
"w973642",2,"Read Version B","HYGIENE","CLEAN","Study1","F",777,22139,"clean",100,100
"w982047",2,"Read Version B","HYGIENE","CLEAN","Study1","F",1447,4122,"TEETH",20,0
"w989942_cew",2,"Read Version B","HYGIENE","CLEAN","Study1","F",1396,4606,"CLEAN",100,100
"974539",2,"Read Version B","KEY","LATCH","Study1","B",2257,4147,"latch",100,100
"w10005410",2,"Read Version B","KEY","LATCH","Study1","B",717,1085,"",0,0
"w10024560_tlv",2,"Read Version B","KEY","LATCH","Study1","B",2286,3237,"",0,0
"w10037843_add",2,"Read Version B","KEY","LATCH","Study1","B",2015,5732,"lock",44.444444444444,0
"w219192_SDD",2,"Read Version B","KEY","LATCH","Study1","B",1067,2672,"turn",22.222222222222,0
"w954333",2,"Read Version B","KEY","LATCH","Study1","B",2645,6518,"chain",40,0
"w967360",2,"Read Version B","KEY","LATCH","Study1","B",852,5004,"car",25,0
"w973642",2,"Read Version B","KEY","LATCH","Study1","B",1724,2013,"car",25,0
"w982047",2,"Read Version B","KEY","LATCH","Study1","B",1205,4132,"",0,0
"w989942_cew",2,"Read Version B","KEY","LATCH","Study1","B",1409,6456,"HOLE",22.222222222222,0
"974539",2,"Read Version B","KIDNEY","LIVER","Study1","S",1844,4603,"liver",100,100
"w10005410",2,"Read Version B","KIDNEY","LIVER","Study1","S",293,5611,"ston",0,0
"w10024560_tlv",2,"Read Version B","KIDNEY","LIVER","Study1","S",1720,1992,"liver",100,100
"w10037843_add",2,"Read Version B","KIDNEY","LIVER","Study1","S",2607,2918,"Liver",100,100
"w219192_SDD",2,"Read Version B","KIDNEY","LIVER","Study1","S",225,1009,"",0,0
"w954333",2,"Read Version B","KIDNEY","LIVER","Study1","S",2545,3429,"liver",100,100
"w967360",2,"Read Version B","KIDNEY","LIVER","Study1","S",1397,7330,"stone",20,0
"w973642",2,"Read Version B","KIDNEY","LIVER","Study1","S",1996,3106,"liver",100,100
"w982047",2,"Read Version B","KIDNEY","LIVER","Study1","S",1087,2036,"LIVER",100,100
"w989942_cew",2,"Read Version B","KIDNEY","LIVER","Study1","S",1096,4003,"LIVER",100,100
"974539",2,"Read Version B","KING","VASE","Study1","U",5197,7400,"queen",22.222222222222,0
"w10005410",2,"Read Version B","KING","VASE","Study1","U",118,671,"",0,0
"w10024560_tlv",2,"Read Version B","KING","VASE","Study1","U",1422,2790,"",0,0
"w10037843_add",2,"Read Version B","KING","VASE","Study1","U",2413,9552,"",0,0
"w219192_SDD",2,"Read Version B","KING","VASE","Study1","U",442,708,"",0,0
"w954333",2,"Read Version B","KING","VASE","Study1","U",8057,6290,"vase",100,100
"w967360",2,"Read Version B","KING","VASE","Study1","U",545,6990,"queen",22.222222222222,0
"w973642",2,"Read Version B","KING","VASE","Study1","U",1514,5639,"",0,0
"w982047",2,"Read Version B","KING","VASE","Study1","U",1098,3349,"VASE",100,100
"w989942_cew",2,"Read Version B","KING","VASE","Study1","U",1562,7441,"QUEEN",22.222222222222,0
"974539",2,"Read Version B","LAW","ATTORNEY","Study1","B",1065,2965,"order",46.153846153846,0
"w10005410",2,"Read Version B","LAW","ATTORNEY","Study1","B",384,682,"",0,0
"w10024560_tlv",2,"Read Version B","LAW","ATTORNEY","Study1","B",2077,2825,"attorny",93.333333333333,100
"w10037843_add",2,"Read Version B","LAW","ATTORNEY","Study1","B",1883,8410,"Jury",33.333333333333,0
"w219192_SDD",2,"Read Version B","LAW","ATTORNEY","Study1","B",686,4538,"trial",30.769230769231,0
"w954333",2,"Read Version B","LAW","ATTORNEY","Study1","B",7046,14637,"jury",33.333333333333,0
"w967360",2,"Read Version B","LAW","ATTORNEY","Study1","B",959,4487,"order",46.153846153846,0
"w973642",2,"Read Version B","LAW","ATTORNEY","Study1","B",2341,10850,"rule",33.333333333333,0
"w982047",2,"Read Version B","LAW","ATTORNEY","Study1","B",1801,8790,"ATTORNEY",100,100
"w989942_cew",2,"Read Version B","LAW","ATTORNEY","Study1","B",1519,10116,"ATTORNEY",100,100
"974539",2,"Read Version B","LETTUCE","SALAD","Study1","S",2582,4624,"salad",100,100
"w10005410",2,"Read Version B","LETTUCE","SALAD","Study1","S",1703,392,"",0,0
"w10024560_tlv",2,"Read Version B","LETTUCE","SALAD","Study1","S",6892,2458,"Salad",100,100
"w10037843_add",2,"Read Version B","LETTUCE","SALAD","Study1","S",1864,3354,"salad",100,100
"w219192_SDD",2,"Read Version B","LETTUCE","SALAD","Study1","S",796,3806,"green",0,0
"w954333",2,"Read Version B","LETTUCE","SALAD","Study1","S",3986,7842,"tomato",18.181818181818,0
"w967360",2,"Read Version B","LETTUCE","SALAD","Study1","S",1322,8897,"tomato",18.181818181818,0
"w973642",2,"Read Version B","LETTUCE","SALAD","Study1","S",1459,6316,"green",0,0
"w982047",2,"Read Version B","LETTUCE","SALAD","Study1","S",1316,846,"",0,0
"w989942_cew",2,"Read Version B","LETTUCE","SALAD","Study1","S",1037,1754,"",0,0
"974539",2,"Read Version B","LIFT","WOMAN","Study1","U",2608,7813,"pull",0,0
"w10005410",2,"Read Version B","LIFT","WOMAN","Study1","U",692,728,"",0,0
"w10024560_tlv",2,"Read Version B","LIFT","WOMAN","Study1","U",1477,3822,"Woman",100,100
"w10037843_add",2,"Read Version B","LIFT","WOMAN","Study1","U",1951,6841,"",0,0
"w219192_SDD",2,"Read Version B","LIFT","WOMAN","Study1","U",276,2572,"power",20,0
"w954333",2,"Read Version B","LIFT","WOMAN","Study1","U",2366,2458,"woman",100,100
"w967360",2,"Read Version B","LIFT","WOMAN","Study1","U",1220,5994,"key",0,0
"w973642",2,"Read Version B","LIFT","WOMAN","Study1","U",1373,39399,"carry",20,0
"w982047",2,"Read Version B","LIFT","WOMAN","Study1","U",1657,943,"",0,0
"w989942_cew",2,"Read Version B","LIFT","WOMAN","Study1","U",3303,1229,"",0,0
"974539",2,"Read Version B","LOCATION","SITE","Study1","S",2607,9520,"",0,0
"w10005410",2,"Read Version B","LOCATION","SITE","Study1","S",464,478,"",0,0
"w10024560_tlv",2,"Read Version B","LOCATION","SITE","Study1","S",2235,1616,"",0,0
"w10037843_add",2,"Read Version B","LOCATION","SITE","Study1","S",2161,4189,"vacation",16.666666666667,0
"w219192_SDD",2,"Read Version B","LOCATION","SITE","Study1","S",346,3554,"place",22.222222222222,0
"w954333",2,"Read Version B","LOCATION","SITE","Study1","S",10225,17552,"place",22.222222222222,0
"w967360",2,"Read Version B","LOCATION","SITE","Study1","S",561,4712,"place",22.222222222222,0
"w973642",2,"Read Version B","LOCATION","SITE","Study1","S",865,3822,"place",22.222222222222,0
"w982047",2,"Read Version B","LOCATION","SITE","Study1","S",1347,1133,"",0,0
"w989942_cew",2,"Read Version B","LOCATION","SITE","Study1","S",2331,1803,"",0,0
"974539",2,"Read Version B","MACHINE","POSITION","Study1","U",2563,6508,"location",62.5,0
"w10005410",2,"Read Version B","MACHINE","POSITION","Study1","U",740,1508,"",0,0
"w10024560_tlv",2,"Read Version B","MACHINE","POSITION","Study1","U",2194,8597,"position",100,100
"w10037843_add",2,"Read Version B","MACHINE","POSITION","Study1","U",2309,6050,"position",100,100
"w219192_SDD",2,"Read Version B","MACHINE","POSITION","Study1","U",300,2722,"gun",18.181818181818,0
"w954333",2,"Read Version B","MACHINE","POSITION","Study1","U",4781,8499,"work",16.666666666667,0
"w967360",2,"Read Version B","MACHINE","POSITION","Study1","U",598,6693,"human",15.384615384615,0
"w973642",2,"Read Version B","MACHINE","POSITION","Study1","U",939,4311,"Slot",33.333333333333,0
"w982047",2,"Read Version B","MACHINE","POSITION","Study1","U",1120,1059,"",0,0
"w989942_cew",2,"Read Version B","MACHINE","POSITION","Study1","U",1325,2880,"",0,0
"974539",2,"Read Version B","MATH","DIVISION","Study1","B",9741,5193,"subject",13.333333333333,0
"w10005410",2,"Read Version B","MATH","DIVISION","Study1","B",500,1417,"",0,0
"w10024560_tlv",2,"Read Version B","MATH","DIVISION","Study1","B",2340,3933,"",0,0
"w10037843_add",2,"Read Version B","MATH","DIVISION","Study1","B",2149,3898,"Division",100,100
"w219192_SDD",2,"Read Version B","MATH","DIVISION","Study1","B",942,369,"",0,0
"w954333",2,"Read Version B","MATH","DIVISION","Study1","B",3901,7170,"number",14.285714285714,0
"w967360",2,"Read Version B","MATH","DIVISION","Study1","B",1061,6945,"english",26.666666666667,0
"w973642",2,"Read Version B","MATH","DIVISION","Study1","B",1875,12061,"",0,0
"w982047",2,"Read Version B","MATH","DIVISION","Study1","B",1699,1058,"",0,0
"w989942_cew",2,"Read Version B","MATH","DIVISION","Study1","B",1185,5898,"",0,0
"974539",2,"Read Version B","MEANING","DEFINITION","Study1","S",2946,4974,"purpose",11.764705882353,0
"w10005410",2,"Read Version B","MEANING","DEFINITION","Study1","S",494,506,"",0,0
"w10024560_tlv",2,"Read Version B","MEANING","DEFINITION","Study1","S",1628,2638,"definition",100,100
"w10037843_add",2,"Read Version B","MEANING","DEFINITION","Study1","S",2386,4658,"name",14.285714285714,0
"w219192_SDD",2,"Read Version B","MEANING","DEFINITION","Study1","S",742,9806,"word",14.285714285714,0
"w954333",2,"Read Version B","MEANING","DEFINITION","Study1","S",8757,4904,"definition",100,100
"w967360",2,"Read Version B","MEANING","DEFINITION","Study1","S",622,19284,"understanding",34.782608695652,0
"w973642",2,"Read Version B","MEANING","DEFINITION","Study1","S",1618,9058,"",0,0
"w982047",2,"Read Version B","MEANING","DEFINITION","Study1","S",1449,3585,"",0,0
"w989942_cew",2,"Read Version B","MEANING","DEFINITION","Study1","S",1764,6127,"DEFINITION",100,100
"974539",2,"Read Version B","NUMBER","AMOUNT","Study1","S",1655,7328,"letter",16.666666666667,0
"w10005410",2,"Read Version B","NUMBER","AMOUNT","Study1","S",444,714,"",0,0
"w10024560_tlv",2,"Read Version B","NUMBER","AMOUNT","Study1","S",1975,1330,"",0,0
"w10037843_add",2,"Read Version B","NUMBER","AMOUNT","Study1","S",2226,9679,"money",54.545454545455,0
"w219192_SDD",2,"Read Version B","NUMBER","AMOUNT","Study1","S",50,2860,"one",44.444444444444,0
"w954333",2,"Read Version B","NUMBER","AMOUNT","Study1","S",3908,6683,"amount",100,100
"w967360",2,"Read Version B","NUMBER","AMOUNT","Study1","S",713,5972,"list",20,0
"w973642",2,"Read Version B","NUMBER","AMOUNT","Study1","S",7805,7773,"digit",18.181818181818,0
"w982047",2,"Read Version B","NUMBER","AMOUNT","Study1","S",1179,6744,"AMOUNT",100,100
"w989942_cew",2,"Read Version B","NUMBER","AMOUNT","Study1","S",1002,8311,"PHONE",36.363636363636,0
"974539",2,"Read Version B","ORCHID","FLOWER","Study1","F",7488,3891,"flower",100,100
"w10005410",2,"Read Version B","ORCHID","FLOWER","Study1","F",364,493,"",0,0
"w10024560_tlv",2,"Read Version B","ORCHID","FLOWER","Study1","F",1763,2078,"flower",100,100
"w10037843_add",2,"Read Version B","ORCHID","FLOWER","Study1","F",2156,2990,"flower",100,100
"w219192_SDD",2,"Read Version B","ORCHID","FLOWER","Study1","F",232,804,"",0,0
"w954333",2,"Read Version B","ORCHID","FLOWER","Study1","F",5694,3926,"flower",100,100
"w967360",2,"Read Version B","ORCHID","FLOWER","Study1","F",1034,3916,"tree",20,0
"w973642",2,"Read Version B","ORCHID","FLOWER","Study1","F",1622,9944,"bird",20,0
"w982047",2,"Read Version B","ORCHID","FLOWER","Study1","F",1128,3154,"FLOWER",100,100
"w989942_cew",2,"Read Version B","ORCHID","FLOWER","Study1","F",1216,7001,"FLOWER",100,100
"974539",2,"Read Version B","PARK","HUNGRY","Study1","U",2296,2388,"play",20,0
"w10005410",2,"Read Version B","PARK","HUNGRY","Study1","U",405,996,"",0,0
"w10024560_tlv",2,"Read Version B","PARK","HUNGRY","Study1","U",3729,3164,"",0,0
"w10037843_add",2,"Read Version B","PARK","HUNGRY","Study1","U",1678,3420,"hungry",100,100
"w219192_SDD",2,"Read Version B","PARK","HUNGRY","Study1","U",297,6345,"place",0,0
"w954333",2,"Read Version B","PARK","HUNGRY","Study1","U",4395,23960,"play",20,0
"w967360",2,"Read Version B","PARK","HUNGRY","Study1","U",891,4955,"tree",20,0
"w973642",2,"Read Version B","PARK","HUNGRY","Study1","U",373,3689,"",0,0
"w982047",2,"Read Version B","PARK","HUNGRY","Study1","U",1194,953,"",0,0
"w989942_cew",2,"Read Version B","PARK","HUNGRY","Study1","U",1222,1632,"",0,0
"974539",2,"Read Version B","PAST","FUTURE","Study1","S",2530,2544,"life",40,0
"w10005410",2,"Read Version B","PAST","FUTURE","Study1","S",782,866,"",0,0
"w10024560_tlv",2,"Read Version B","PAST","FUTURE","Study1","S",1598,2096,"future",100,100
"w10037843_add",2,"Read Version B","PAST","FUTURE","Study1","S",1971,3702,"future",100,100
"w219192_SDD",2,"Read Version B","PAST","FUTURE","Study1","S",876,3342,"present",30.769230769231,0
"w954333",2,"Read Version B","PAST","FUTURE","Study1","S",11353,3817,"future",100,100
"w967360",2,"Read Version B","PAST","FUTURE","Study1","S",1174,7241,"future",100,100
"w973642",2,"Read Version B","PAST","FUTURE","Study1","S",807,6038,"",0,0
"w982047",2,"Read Version B","PAST","FUTURE","Study1","S",1266,1714,"",0,0
"w989942_cew",2,"Read Version B","PAST","FUTURE","Study1","S",836,5540,"FUTURE",100,100
"974539",2,"Read Version B","PAW","DOG","Study1","F",52432,6162,"patrol",22.222222222222,0
"w10005410",2,"Read Version B","PAW","DOG","Study1","F",1143,393,"",0,0
"w10024560_tlv",2,"Read Version B","PAW","DOG","Study1","F",1322,1572,"dog",100,100
"w10037843_add",2,"Read Version B","PAW","DOG","Study1","F",2283,2744,"Dog",100,100
"w219192_SDD",2,"Read Version B","PAW","DOG","Study1","F",639,937,"",0,0
"w954333",2,"Read Version B","PAW","DOG","Study1","F",4525,2936,"dog",100,100
"w967360",2,"Read Version B","PAW","DOG","Study1","F",14073,4041,"dog",100,100
"w973642",2,"Read Version B","PAW","DOG","Study1","F",480,10656,"dog",100,100
"w982047",2,"Read Version B","PAW","DOG","Study1","F",1309,2997,"DOG",100,100
"w989942_cew",2,"Read Version B","PAW","DOG","Study1","F",1600,3796,"DOG",100,100
"974539",2,"Read Version B","PLANE","PILOT","Study1","B",2474,16737,"fly",25,0
"w10005410",2,"Read Version B","PLANE","PILOT","Study1","B",626,247,"",0,0
"w10024560_tlv",2,"Read Version B","PLANE","PILOT","Study1","B",1804,2154,"pilot",100,100
"w10037843_add",2,"Read Version B","PLANE","PILOT","Study1","B",1877,21780,"",0,0
"w219192_SDD",2,"Read Version B","PLANE","PILOT","Study1","B",1929,3653,"pilot",100,100
"w954333",2,"Read Version B","PLANE","PILOT","Study1","B",2552,4864,"pilot",100,100
"w967360",2,"Read Version B","PLANE","PILOT","Study1","B",12268,9252,"bird",22.222222222222,0
"w973642",2,"Read Version B","PLANE","PILOT","Study1","B",1181,8169,"fly",25,0
"w982047",2,"Read Version B","PLANE","PILOT","Study1","B",1050,4197,"AIRCRAFT",30.769230769231,0
"w989942_cew",2,"Read Version B","PLANE","PILOT","Study1","B",1793,1545,"",0,0
"974539",2,"Read Version B","POP","SODA","Study1","S",2080,3386,"soda",100,100
"w10005410",2,"Read Version B","POP","SODA","Study1","S",212,547,"",0,0
"w10024560_tlv",2,"Read Version B","POP","SODA","Study1","S",1859,3124,"soda",100,100
"w10037843_add",2,"Read Version B","POP","SODA","Study1","S",2440,3265,"corn",25,0
"w219192_SDD",2,"Read Version B","POP","SODA","Study1","S",671,2996,"culture",0,0
"w954333",2,"Read Version B","POP","SODA","Study1","S",1831,4780,"soda",100,100
"w967360",2,"Read Version B","POP","SODA","Study1","S",1424,4658,"soda",100,100
"w973642",2,"Read Version B","POP","SODA","Study1","S",926,12368,"",0,0
"w982047",2,"Read Version B","POP","SODA","Study1","S",899,964,"",0,0
"w989942_cew",2,"Read Version B","POP","SODA","Study1","S",2135,3941,"SODA",100,100
"974539",2,"Read Version B","PUSHER","CLUTTER","Study1","U",2671,3938,"pull",18.181818181818,0
"w10005410",2,"Read Version B","PUSHER","CLUTTER","Study1","U",468,681,"",0,0
"w10024560_tlv",2,"Read Version B","PUSHER","CLUTTER","Study1","U",5485,1316,"",0,0
"w10037843_add",2,"Read Version B","PUSHER","CLUTTER","Study1","U",2335,9564,"",0,0
"w219192_SDD",2,"Read Version B","PUSHER","CLUTTER","Study1","U",5274,750,"",0,0
"w954333",2,"Read Version B","PUSHER","CLUTTER","Study1","U",7460,110281,"",0,0
"w967360",2,"Read Version B","PUSHER","CLUTTER","Study1","U",591,5782,"button",46.153846153846,0
"w973642",2,"Read Version B","PUSHER","CLUTTER","Study1","U",2191,6890,"clutcher",80,100
"w982047",2,"Read Version B","PUSHER","CLUTTER","Study1","U",1573,5533,"C",25,0
"w989942_cew",2,"Read Version B","PUSHER","CLUTTER","Study1","U",4999,1524,"",0,0
"974539",2,"Read Version B","REVOLUTION","WAR","Study1","F",6114,2925,"war",100,100
"w10005410",2,"Read Version B","REVOLUTION","WAR","Study1","F",322,426,"",0,0
"w10024560_tlv",2,"Read Version B","REVOLUTION","WAR","Study1","F",2335,1610,"war",100,100
"w10037843_add",2,"Read Version B","REVOLUTION","WAR","Study1","F",2027,2653,"War",100,100
"w219192_SDD",2,"Read Version B","REVOLUTION","WAR","Study1","F",259,1747,"",0,0
"w954333",2,"Read Version B","REVOLUTION","WAR","Study1","F",3445,2940,"war",100,100
"w967360",2,"Read Version B","REVOLUTION","WAR","Study1","F",1014,7396,"change",22.222222222222,0
"w973642",2,"Read Version B","REVOLUTION","WAR","Study1","F",1873,2729,"war",100,100
