"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Study.RT","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"w10041439_jkn",3,"Read Version C","CAR","HAPPY","Study1","U",282,2146,"wash",22.222222222222,0
"w10047682_kcq",3,"Read Version C","CAR","HAPPY","Study1","U",2148,4766,"accident",15.384615384615,0
"w481610_dw",3,"Read Version C","CAR","HAPPY","Study1","U",3230,7640,"",0,0
"w939670YN",3,"Read Version C","CAR","HAPPY","Study1","U",1052,3156,"Bike",0,0
"w970197_sm",3,"Read Version C","CAR","HAPPY","Study1","U",5286,3334,"",0,0
"w979772_jth",3,"Read Version C","CAR","HAPPY","Study1","U",1138,5869,"happy",100,100
"5aaa7bde56c51000018cc7b5",3,"Realational Version C","CARD","CREDIT","Study1","B",2060,4388,"credit",100,100
"5e5dbe11de3ec60d863dcfba",3,"Realational Version C","CARD","CREDIT","Study1","B",977,2354,"credit",100,100
"5e71a892634ba70d7272e498",3,"Realational Version C","CARD","CREDIT","Study1","B",3287,8150,"",0,0
"5e8d45d744061711c6b8e3ad",3,"Realational Version C","CARD","CREDIT","Study1","B",1225,2686,"Credit",100,100
"5e96033d16389f06cce88f0f",3,"Realational Version C","CARD","CREDIT","Study1","B",5209,1176,"",0,0
"5ed60b61acd3f60009eab81e",3,"Realational Version C","CARD","CREDIT","Study1","B",12153,2618,"credit",100,100
"w10013263_wtm",3,"Read Version C","CARD","CREDIT","Study1","B",207,3944,"DELT",40,0
"w10033002rgb",3,"Read Version C","CARD","CREDIT","Study1","B",1736,3530,"credit",100,100
"w10041439_jkn",3,"Read Version C","CARD","CREDIT","Study1","B",792,3567,"credit",100,100
"w10047682_kcq",3,"Read Version C","CARD","CREDIT","Study1","B",4035,5073,"credit",100,100
"w481610_dw",3,"Read Version C","CARD","CREDIT","Study1","B",1081,4874,"credit",100,100
"w939670YN",3,"Read Version C","CARD","CREDIT","Study1","B",2254,4445,"Play",0,0
"w970197_sm",3,"Read Version C","CARD","CREDIT","Study1","B",3884,24805,"credit",100,100
"w979772_jth",3,"Read Version C","CARD","CREDIT","Study1","B",1212,3601,"credit",100,100
"5aaa7bde56c51000018cc7b5",3,"Realational Version C","CAVE","DARK","Study1","F",2752,2504,"dark",100,100
"5e5dbe11de3ec60d863dcfba",3,"Realational Version C","CAVE","DARK","Study1","F",504,3411,"dark",100,100
"5e71a892634ba70d7272e498",3,"Realational Version C","CAVE","DARK","Study1","F",3284,8147,"dark",100,100
"5e8d45d744061711c6b8e3ad",3,"Realational Version C","CAVE","DARK","Study1","F",2348,2860,"Dark",100,100
"5e96033d16389f06cce88f0f",3,"Realational Version C","CAVE","DARK","Study1","F",9055,4919,"dark",100,100
"5ed60b61acd3f60009eab81e",3,"Realational Version C","CAVE","DARK","Study1","F",8023,2082,"dark",100,100
"w10013263_wtm",3,"Read Version C","CAVE","DARK","Study1","F",628,2510,"Dark",100,100
"w10033002rgb",3,"Read Version C","CAVE","DARK","Study1","F",1702,2194,"dark",100,100
"w10041439_jkn",3,"Read Version C","CAVE","DARK","Study1","F",2217,2701,"dark",100,100
"w10047682_kcq",3,"Read Version C","CAVE","DARK","Study1","F",4486,3699,"",0,0
"w481610_dw",3,"Read Version C","CAVE","DARK","Study1","F",6102,3776,"dark",100,100
"w939670YN",3,"Read Version C","CAVE","DARK","Study1","F",7348,2416,"Man",28.571428571429,0
"w970197_sm",3,"Read Version C","CAVE","DARK","Study1","F",2645,4778,"dark",100,100
"w979772_jth",3,"Read Version C","CAVE","DARK","Study1","F",1082,3784,"dark",100,100
"5aaa7bde56c51000018cc7b5",3,"Realational Version C","CHEESE","WINE","Study1","S",3031,4264,"wine",100,100
"5e5dbe11de3ec60d863dcfba",3,"Realational Version C","CHEESE","WINE","Study1","S",1351,9935,"swiss",44.444444444444,0
"5e71a892634ba70d7272e498",3,"Realational Version C","CHEESE","WINE","Study1","S",2415,2475,"wine",100,100
"5e8d45d744061711c6b8e3ad",3,"Realational Version C","CHEESE","WINE","Study1","S",835,2099,"Wine",100,100
"5e96033d16389f06cce88f0f",3,"Realational Version C","CHEESE","WINE","Study1","S",5583,1303,"",0,0
"5ed60b61acd3f60009eab81e",3,"Realational Version C","CHEESE","WINE","Study1","S",12112,1592,"wine",100,100
"w10013263_wtm",3,"Read Version C","CHEESE","WINE","Study1","S",1686,7069,"FOOD",0,0
"w10033002rgb",3,"Read Version C","CHEESE","WINE","Study1","S",1691,2205,"wine",100,100
"w10041439_jkn",3,"Read Version C","CHEESE","WINE","Study1","S",2540,3619,"wine",100,100
"w10047682_kcq",3,"Read Version C","CHEESE","WINE","Study1","S",3524,2431,"wine",100,100
"w481610_dw",3,"Read Version C","CHEESE","WINE","Study1","S",3978,1839,"",0,0
"w939670YN",3,"Read Version C","CHEESE","WINE","Study1","S",14277,4156,"Say",0,0
"w970197_sm",3,"Read Version C","CHEESE","WINE","Study1","S",10238,5130,"wine",100,100
"w979772_jth",3,"Read Version C","CHEESE","WINE","Study1","S",852,3288,"ball",0,0
"5aaa7bde56c51000018cc7b5",3,"Realational Version C","CHILD","BABY","Study1","S",2043,4002,"baby",100,100
"5e5dbe11de3ec60d863dcfba",3,"Realational Version C","CHILD","BABY","Study1","S",750,6449,"kid",0,0
"5e71a892634ba70d7272e498",3,"Realational Version C","CHILD","BABY","Study1","S",3340,5344,"baby",100,100
"5e8d45d744061711c6b8e3ad",3,"Realational Version C","CHILD","BABY","Study1","S",969,2919,"",0,0
"5e96033d16389f06cce88f0f",3,"Realational Version C","CHILD","BABY","Study1","S",16154,1272,"",0,0
"5ed60b61acd3f60009eab81e",3,"Realational Version C","CHILD","BABY","Study1","S",7215,2437,"baby",100,100
"w10013263_wtm",3,"Read Version C","CHILD","BABY","Study1","S",96,3236,"PARENT",20,0
"w10033002rgb",3,"Read Version C","CHILD","BABY","Study1","S",1991,6771,"adult",22.222222222222,0
"w10041439_jkn",3,"Read Version C","CHILD","BABY","Study1","S",700,4291,"man",28.571428571429,0
"w10047682_kcq",3,"Read Version C","CHILD","BABY","Study1","S",3414,12943,"mother",0,0
"w481610_dw",3,"Read Version C","CHILD","BABY","Study1","S",1857,7626,"baby",100,100
"w939670YN",3,"Read Version C","CHILD","BABY","Study1","S",993,3128,"Kid",0,0
"w970197_sm",3,"Read Version C","CHILD","BABY","Study1","S",4325,4575,"baby",100,100
"w979772_jth",3,"Read Version C","CHILD","BABY","Study1","S",945,2736,"baby",100,100
"5aaa7bde56c51000018cc7b5",3,"Realational Version C","CHILI","HOT","Study1","F",2480,4671,"hot",100,100
"5e5dbe11de3ec60d863dcfba",3,"Realational Version C","CHILI","HOT","Study1","F",2915,2651,"hot",100,100
"5e71a892634ba70d7272e498",3,"Realational Version C","CHILI","HOT","Study1","F",3511,2257,"hot",100,100
"5e8d45d744061711c6b8e3ad",3,"Realational Version C","CHILI","HOT","Study1","F",1675,5277,"Hot",100,100
"5e96033d16389f06cce88f0f",3,"Realational Version C","CHILI","HOT","Study1","F",910,4430,"hot",100,100
"5ed60b61acd3f60009eab81e",3,"Realational Version C","CHILI","HOT","Study1","F",5113,11699,"hot",100,100
"w10013263_wtm",3,"Read Version C","CHILI","HOT","Study1","F",5339,2469,"Food",28.571428571429,0
"w10033002rgb",3,"Read Version C","CHILI","HOT","Study1","F",1709,5068,"soicy",25,0
"w10041439_jkn",3,"Read Version C","CHILI","HOT","Study1","F",239,2731,"pot",66.666666666667,0
"w10047682_kcq",3,"Read Version C","CHILI","HOT","Study1","F",4055,2334,"hot",100,100
"w481610_dw",3,"Read Version C","CHILI","HOT","Study1","F",2995,3274,"hot",100,100
"w939670YN",3,"Read Version C","CHILI","HOT","Study1","F",3733,5054,"Bowl",28.571428571429,0
"w970197_sm",3,"Read Version C","CHILI","HOT","Study1","F",4285,2834,"hot",100,100
"w979772_jth",3,"Read Version C","CHILI","HOT","Study1","F",983,3007,"",0,0
"5aaa7bde56c51000018cc7b5",3,"Realational Version C","CHORE","WORK","Study1","F",4184,10550,"cleaning",0,0
"5e5dbe11de3ec60d863dcfba",3,"Realational Version C","CHORE","WORK","Study1","F",513,1698,"",0,0
"5e71a892634ba70d7272e498",3,"Realational Version C","CHORE","WORK","Study1","F",3316,4362,"work",100,100
"5e8d45d744061711c6b8e3ad",3,"Realational Version C","CHORE","WORK","Study1","F",1215,2717,"Work",100,100
"5e96033d16389f06cce88f0f",3,"Realational Version C","CHORE","WORK","Study1","F",7794,9204,"house",22.222222222222,0
"5ed60b61acd3f60009eab81e",3,"Realational Version C","CHORE","WORK","Study1","F",11930,1652,"work",100,100
"w10013263_wtm",3,"Read Version C","CHORE","WORK","Study1","F",2474,4161,"WORK",100,100
"w10033002rgb",3,"Read Version C","CHORE","WORK","Study1","F",2948,1916,"",0,0
"w10041439_jkn",3,"Read Version C","CHORE","WORK","Study1","F",665,5027,"clean",0,0
"w10047682_kcq",3,"Read Version C","CHORE","WORK","Study1","F",3645,4383,"work",100,100
"w481610_dw",3,"Read Version C","CHORE","WORK","Study1","F",2378,4200,"work",100,100
"w939670YN",3,"Read Version C","CHORE","WORK","Study1","F",14646,3053,"Job",28.571428571429,0
"w970197_sm",3,"Read Version C","CHORE","WORK","Study1","F",7895,4888,"work",100,100
"w979772_jth",3,"Read Version C","CHORE","WORK","Study1","F",1325,824,"",0,0
"5aaa7bde56c51000018cc7b5",3,"Realational Version C","CLEAN","HYGIENE","Study1","B",3372,10130,"",0,0
"5e5dbe11de3ec60d863dcfba",3,"Realational Version C","CLEAN","HYGIENE","Study1","B",502,5237,"",0,0
"5e71a892634ba70d7272e498",3,"Realational Version C","CLEAN","HYGIENE","Study1","B",2817,5159,"hygiene",100,100
"5e8d45d744061711c6b8e3ad",3,"Realational Version C","CLEAN","HYGIENE","Study1","B",761,5976,"",0,0
"5e96033d16389f06cce88f0f",3,"Realational Version C","CLEAN","HYGIENE","Study1","B",1151,22545,"house",33.333333333333,0
"5ed60b61acd3f60009eab81e",3,"Realational Version C","CLEAN","HYGIENE","Study1","B",9906,3802,"hygeine",85.714285714286,100
"w10013263_wtm",3,"Read Version C","CLEAN","HYGIENE","Study1","B",4155,2845,"Dirty",16.666666666667,0
"w10033002rgb",3,"Read Version C","CLEAN","HYGIENE","Study1","B",2116,6083,"",0,0
"w10041439_jkn",3,"Read Version C","CLEAN","HYGIENE","Study1","B",1890,8979,"home",36.363636363636,0
"w10047682_kcq",3,"Read Version C","CLEAN","HYGIENE","Study1","B",3292,4532,"Slate",16.666666666667,0
"w481610_dw",3,"Read Version C","CLEAN","HYGIENE","Study1","B",2539,1847,"",0,0
"w939670YN",3,"Read Version C","CLEAN","HYGIENE","Study1","B",1706,2778,"Dirty",16.666666666667,0
"w970197_sm",3,"Read Version C","CLEAN","HYGIENE","Study1","B",5340,14419,"",0,0
"w979772_jth",3,"Read Version C","CLEAN","HYGIENE","Study1","B",988,2222,"",0,0
"5aaa7bde56c51000018cc7b5",3,"Realational Version C","CLUTTER","PUSHER","Study1","U",8015,27426,"",0,0
"5e5dbe11de3ec60d863dcfba",3,"Realational Version C","CLUTTER","PUSHER","Study1","U",7862,1877,"mes",22.222222222222,0
"5e71a892634ba70d7272e498",3,"Realational Version C","CLUTTER","PUSHER","Study1","U",10187,5704,"pusher",100,100
"5e8d45d744061711c6b8e3ad",3,"Realational Version C","CLUTTER","PUSHER","Study1","U",4776,5853,"",0,0
"5e96033d16389f06cce88f0f",3,"Realational Version C","CLUTTER","PUSHER","Study1","U",10289,2252,"",0,0
"5ed60b61acd3f60009eab81e",3,"Realational Version C","CLUTTER","PUSHER","Study1","U",10541,13719,"rutter",50,0
"w10013263_wtm",3,"Read Version C","CLUTTER","PUSHER","Study1","U",1498,3832,"GROUP",18.181818181818,0
"w10033002rgb",3,"Read Version C","CLUTTER","PUSHER","Study1","U",3882,1860,"",0,0
"w10041439_jkn",3,"Read Version C","CLUTTER","PUSHER","Study1","U",711,3267,"mess",20,0
"w10047682_kcq",3,"Read Version C","CLUTTER","PUSHER","Study1","U",4169,2269,"",0,0
"w481610_dw",3,"Read Version C","CLUTTER","PUSHER","Study1","U",8005,11936,"space",36.363636363636,0
"w939670YN",3,"Read Version C","CLUTTER","PUSHER","Study1","U",2370,3357,"Junk",20,0
"w970197_sm",3,"Read Version C","CLUTTER","PUSHER","Study1","U",10670,14979,"stuff",18.181818181818,0
"w979772_jth",3,"Read Version C","CLUTTER","PUSHER","Study1","U",1442,1155,"",0,0
"5aaa7bde56c51000018cc7b5",3,"Realational Version C","COLD","BITTER","Study1","B",4864,4289,"bitter",100,100
"5e5dbe11de3ec60d863dcfba",3,"Realational Version C","COLD","BITTER","Study1","B",3350,9436,"bitter",100,100
"5e71a892634ba70d7272e498",3,"Realational Version C","COLD","BITTER","Study1","B",4531,7942,"bitter",100,100
"5e8d45d744061711c6b8e3ad",3,"Realational Version C","COLD","BITTER","Study1","B",10064,23826,"",0,0
"5e96033d16389f06cce88f0f",3,"Realational Version C","COLD","BITTER","Study1","B",5464,4112,"hot",22.222222222222,0
"5ed60b61acd3f60009eab81e",3,"Realational Version C","COLD","BITTER","Study1","B",8889,2978,"bitter",100,100
"w10013263_wtm",3,"Read Version C","COLD","BITTER","Study1","B",3593,2066,"HOT",22.222222222222,0
"w10033002rgb",3,"Read Version C","COLD","BITTER","Study1","B",14068,2450,"",0,0
"w10041439_jkn",3,"Read Version C","COLD","BITTER","Study1","B",277,5167,"warm",20,0
"w10047682_kcq",3,"Read Version C","COLD","BITTER","Study1","B",6372,3451,"hot",22.222222222222,0
"w481610_dw",3,"Read Version C","COLD","BITTER","Study1","B",1751,9145,"bittersweet",70.588235294118,0
"w939670YN",3,"Read Version C","COLD","BITTER","Study1","B",42015,4189,"Hot",22.222222222222,0
"w970197_sm",3,"Read Version C","COLD","BITTER","Study1","B",5317,5864,"bitter",100,100
"w979772_jth",3,"Read Version C","COLD","BITTER","Study1","B",967,3203,"warm",20,0
"5aaa7bde56c51000018cc7b5",3,"Realational Version C","COW","HERD","Study1","B",2484,3994,"herd",100,100
"5e5dbe11de3ec60d863dcfba",3,"Realational Version C","COW","HERD","Study1","B",1213,9325,"",0,0
"5e71a892634ba70d7272e498",3,"Realational Version C","COW","HERD","Study1","B",1855,10986,"herd",100,100
"5e8d45d744061711c6b8e3ad",3,"Realational Version C","COW","HERD","Study1","B",3371,3594,"Herd",100,100
"5e96033d16389f06cce88f0f",3,"Realational Version C","COW","HERD","Study1","B",8164,4672,"milk",0,0
"5ed60b61acd3f60009eab81e",3,"Realational Version C","COW","HERD","Study1","B",8755,4064,"herd",100,100
"w10013263_wtm",3,"Read Version C","COW","HERD","Study1","B",1862,9324,"HERD",100,100
"w10033002rgb",3,"Read Version C","COW","HERD","Study1","B",6940,1408,"",0,0
"w10041439_jkn",3,"Read Version C","COW","HERD","Study1","B",1100,5081,"utter",44.444444444444,0
"w10047682_kcq",3,"Read Version C","COW","HERD","Study1","B",6120,3886,"moo",0,0
"w481610_dw",3,"Read Version C","COW","HERD","Study1","B",2458,3186,"herd",100,100
"w939670YN",3,"Read Version C","COW","HERD","Study1","B",10419,9707,"Milk",0,0
"w970197_sm",3,"Read Version C","COW","HERD","Study1","B",2128,9454,"",0,0
"w979772_jth",3,"Read Version C","COW","HERD","Study1","B",1022,2942,"Herd",100,100
"5aaa7bde56c51000018cc7b5",3,"Realational Version C","DEFINITION","MEANING","Study1","S",3277,7224,"meaning",100,100
"5e5dbe11de3ec60d863dcfba",3,"Realational Version C","DEFINITION","MEANING","Study1","S",3333,3692,"meaning",100,100
"5e71a892634ba70d7272e498",3,"Realational Version C","DEFINITION","MEANING","Study1","S",6534,6071,"meaning",100,100
"5e8d45d744061711c6b8e3ad",3,"Realational Version C","DEFINITION","MEANING","Study1","S",2171,3674,"Define",46.153846153846,0
"5e96033d16389f06cce88f0f",3,"Realational Version C","DEFINITION","MEANING","Study1","S",1942,3001,"",0,0
"5ed60b61acd3f60009eab81e",3,"Realational Version C","DEFINITION","MEANING","Study1","S",8108,3718,"meaning",100,100
"w10013263_wtm",3,"Read Version C","DEFINITION","MEANING","Study1","S",149,3742,"ANSWER",30.769230769231,0
"w10033002rgb",3,"Read Version C","DEFINITION","MEANING","Study1","S",3874,4093,"",0,0
"w10041439_jkn",3,"Read Version C","DEFINITION","MEANING","Study1","S",3922,7075,"meaning",100,100
"w10047682_kcq",3,"Read Version C","DEFINITION","MEANING","Study1","S",5756,4781,"synonym",28.571428571429,0
"w481610_dw",3,"Read Version C","DEFINITION","MEANING","Study1","S",6386,5797,"Meaning",100,100
"w939670YN",3,"Read Version C","DEFINITION","MEANING","Study1","S",3472,8180,"Define ",46.153846153846,0
"w970197_sm",3,"Read Version C","DEFINITION","MEANING","Study1","S",4591,4296,"meaning",100,100
"w979772_jth",3,"Read Version C","DEFINITION","MEANING","Study1","S",702,2521,"word",0,0
"5aaa7bde56c51000018cc7b5",3,"Realational Version C","DESIGN","ARCHITECTURE","Study1","S",7155,12856,"architecture",100,100
"5e5dbe11de3ec60d863dcfba",3,"Realational Version C","DESIGN","ARCHITECTURE","Study1","S",1021,8248,"architecture ",100,100
"5e71a892634ba70d7272e498",3,"Realational Version C","DESIGN","ARCHITECTURE","Study1","S",2667,7105,"architecture",100,100
"5e8d45d744061711c6b8e3ad",3,"Realational Version C","DESIGN","ARCHITECTURE","Study1","S",1887,6688,"",0,0
"5e96033d16389f06cce88f0f",3,"Realational Version C","DESIGN","ARCHITECTURE","Study1","S",21339,14772,"architecture",100,100
"5ed60b61acd3f60009eab81e",3,"Realational Version C","DESIGN","ARCHITECTURE","Study1","S",11440,2992,"architecture",100,100
"w10013263_wtm",3,"Read Version C","DESIGN","ARCHITECTURE","Study1","S",3415,3893,"ARCHITECTURE",100,100
"w10033002rgb",3,"Read Version C","DESIGN","ARCHITECTURE","Study1","S",2398,3493,"archetecture",91.666666666667,100
"w10041439_jkn",3,"Read Version C","DESIGN","ARCHITECTURE","Study1","S",1302,4075,"home",25,0
"w10047682_kcq",3,"Read Version C","DESIGN","ARCHITECTURE","Study1","S",1432,5883,"art",40,0
"w481610_dw",3,"Read Version C","DESIGN","ARCHITECTURE","Study1","S",5891,8201,"architecture",100,100
"w939670YN",3,"Read Version C","DESIGN","ARCHITECTURE","Study1","S",1683,4189,"Look",0,0
"w970197_sm",3,"Read Version C","DESIGN","ARCHITECTURE","Study1","S",5318,38885,"archetecture",91.666666666667,100
"w979772_jth",3,"Read Version C","DESIGN","ARCHITECTURE","Study1","S",1065,6871,"architecture",100,100
"5aaa7bde56c51000018cc7b5",3,"Realational Version C","DIVISION","MATH","Study1","F",5362,10177,"maths",88.888888888889,100
"5e5dbe11de3ec60d863dcfba",3,"Realational Version C","DIVISION","MATH","Study1","F",840,1855,"math",100,100
"5e71a892634ba70d7272e498",3,"Realational Version C","DIVISION","MATH","Study1","F",2394,4905,"",0,0
"5e8d45d744061711c6b8e3ad",3,"Realational Version C","DIVISION","MATH","Study1","F",883,3465,"Math",100,100
"5e96033d16389f06cce88f0f",3,"Realational Version C","DIVISION","MATH","Study1","F",8139,13207,"math",100,100
"5ed60b61acd3f60009eab81e",3,"Realational Version C","DIVISION","MATH","Study1","F",10876,1895,"math",100,100
"w10013263_wtm",3,"Read Version C","DIVISION","MATH","Study1","F",14365,2626,"END",0,0
"w10033002rgb",3,"Read Version C","DIVISION","MATH","Study1","F",1397,2406,"math",100,100
"w10041439_jkn",3,"Read Version C","DIVISION","MATH","Study1","F",1739,4714,"math",100,100
"w10047682_kcq",3,"Read Version C","DIVISION","MATH","Study1","F",1987,6143,"math",100,100
"w481610_dw",3,"Read Version C","DIVISION","MATH","Study1","F",764,2581,"",0,0
"w939670YN",3,"Read Version C","DIVISION","MATH","Study1","F",1217,18181,"Unity",22.222222222222,0
"w970197_sm",3,"Read Version C","DIVISION","MATH","Study1","F",9030,7529,"math",100,100
"w979772_jth",3,"Read Version C","DIVISION","MATH","Study1","F",1089,3447,"part",50,0
"5aaa7bde56c51000018cc7b5",3,"Realational Version C","DOG","PAW","Study1","B",2955,3399,"paw",100,100
"5e5dbe11de3ec60d863dcfba",3,"Realational Version C","DOG","PAW","Study1","B",524,1844,"cat",33.333333333333,0
"5e71a892634ba70d7272e498",3,"Realational Version C","DOG","PAW","Study1","B",2055,2927,"paw",100,100
"5e8d45d744061711c6b8e3ad",3,"Realational Version C","DOG","PAW","Study1","B",1739,3108,"Bone",0,0
"5e96033d16389f06cce88f0f",3,"Realational Version C","DOG","PAW","Study1","B",9696,17963,"paw",100,100
"5ed60b61acd3f60009eab81e",3,"Realational Version C","DOG","PAW","Study1","B",28522,5218,"",0,0
"w10013263_wtm",3,"Read Version C","DOG","PAW","Study1","B",3504,2547,"CAT",33.333333333333,0
"w10033002rgb",3,"Read Version C","DOG","PAW","Study1","B",2963,4409,"paw",100,100
"w10041439_jkn",3,"Read Version C","DOG","PAW","Study1","B",2317,3837,"bite",0,0
"w10047682_kcq",3,"Read Version C","DOG","PAW","Study1","B",6824,3231,"cat",33.333333333333,0
"w481610_dw",3,"Read Version C","DOG","PAW","Study1","B",2488,1630,"",0,0
"w939670YN",3,"Read Version C","DOG","PAW","Study1","B",23820,2564,"Cat",33.333333333333,0
"w970197_sm",3,"Read Version C","DOG","PAW","Study1","B",5356,17430,"",0,0
"w979772_jth",3,"Read Version C","DOG","PAW","Study1","B",878,4733,"paw",100,100
"5aaa7bde56c51000018cc7b5",3,"Realational Version C","DROWSY","SLEEP","Study1","F",4246,12509,"sleep",100,100
"5e5dbe11de3ec60d863dcfba",3,"Realational Version C","DROWSY","SLEEP","Study1","F",446,1801,"sleep",100,100
"5e71a892634ba70d7272e498",3,"Realational Version C","DROWSY","SLEEP","Study1","F",3281,7257,"",0,0
"5e8d45d744061711c6b8e3ad",3,"Realational Version C","DROWSY","SLEEP","Study1","F",4161,4019,"Sleepy",90.909090909091,100
"5e96033d16389f06cce88f0f",3,"Realational Version C","DROWSY","SLEEP","Study1","F",6353,2417,"",0,0
"5ed60b61acd3f60009eab81e",3,"Realational Version C","DROWSY","SLEEP","Study1","F",9649,2158,"sleep",100,100
"w10013263_wtm",3,"Read Version C","DROWSY","SLEEP","Study1","F",606,3196,"Tired",20,0
"w10033002rgb",3,"Read Version C","DROWSY","SLEEP","Study1","F",1138,1806,"tired",20,0
"w10041439_jkn",3,"Read Version C","DROWSY","SLEEP","Study1","F",1415,4192,"sleepy",90.909090909091,100
"w10047682_kcq",3,"Read Version C","DROWSY","SLEEP","Study1","F",3493,3160,"sleepy",90.909090909091,100
"w481610_dw",3,"Read Version C","DROWSY","SLEEP","Study1","F",2757,2719,"",0,0
"w939670YN",3,"Read Version C","DROWSY","SLEEP","Study1","F",1140,3966,"Awake",20,0
"w970197_sm",3,"Read Version C","DROWSY","SLEEP","Study1","F",5411,16237,"sleep",100,100
"w979772_jth",3,"Read Version C","DROWSY","SLEEP","Study1","F",996,3021,"sleepy",90.909090909091,100
"5aaa7bde56c51000018cc7b5",3,"Realational Version C","END","BEGIN","Study1","S",4543,12981,"",0,0
"5e5dbe11de3ec60d863dcfba",3,"Realational Version C","END","BEGIN","Study1","S",2976,8073,"begin",100,100
"5e71a892634ba70d7272e498",3,"Realational Version C","END","BEGIN","Study1","S",2653,4127,"begin",100,100
"5e8d45d744061711c6b8e3ad",3,"Realational Version C","END","BEGIN","Study1","S",681,5434,"Finish",36.363636363636,0
"5e96033d16389f06cce88f0f",3,"Realational Version C","END","BEGIN","Study1","S",6257,9207,"start",0,0
"5ed60b61acd3f60009eab81e",3,"Realational Version C","END","BEGIN","Study1","S",7185,2227,"begin",100,100
"w10013263_wtm",3,"Read Version C","END","BEGIN","Study1","S",1523,12165,"BEGINNING",71.428571428571,0
"w10033002rgb",3,"Read Version C","END","BEGIN","Study1","S",1415,4193,"beggining",71.428571428571,0
"w10041439_jkn",3,"Read Version C","END","BEGIN","Study1","S",4112,2424,"book",22.222222222222,0
"w10047682_kcq",3,"Read Version C","END","BEGIN","Study1","S",2337,2399,"start",0,0
"w481610_dw",3,"Read Version C","END","BEGIN","Study1","S",1951,4020,"begin",100,100
"w939670YN",3,"Read Version C","END","BEGIN","Study1","S",972,12303,"Begin ",100,100
"w970197_sm",3,"Read Version C","END","BEGIN","Study1","S",16470,9220,"begining",76.923076923077,0
"w979772_jth",3,"Read Version C","END","BEGIN","Study1","S",1415,773,"",0,0
"5aaa7bde56c51000018cc7b5",3,"Realational Version C","ENOUGH","FULL","Study1","F",4157,4819,"full",100,100
"5e5dbe11de3ec60d863dcfba",3,"Realational Version C","ENOUGH","FULL","Study1","F",845,12113,"full",100,100
"5e71a892634ba70d7272e498",3,"Realational Version C","ENOUGH","FULL","Study1","F",3891,4203,"full",100,100
"5e8d45d744061711c6b8e3ad",3,"Realational Version C","ENOUGH","FULL","Study1","F",4498,4146,"Full",100,100
"5e96033d16389f06cce88f0f",3,"Realational Version C","ENOUGH","FULL","Study1","F",792,794,"",0,0
"5ed60b61acd3f60009eab81e",3,"Realational Version C","ENOUGH","FULL","Study1","F",12614,2678,"full",100,100
"w10013263_wtm",3,"Read Version C","ENOUGH","FULL","Study1","F",6567,6330,"FULL",100,100
"w10033002rgb",3,"Read Version C","ENOUGH","FULL","Study1","F",2551,875,"",0,0
"w10041439_jkn",3,"Read Version C","ENOUGH","FULL","Study1","F",657,3411,"said",0,0
"w10047682_kcq",3,"Read Version C","ENOUGH","FULL","Study1","F",4540,2868,"",0,0
"w481610_dw",3,"Read Version C","ENOUGH","FULL","Study1","F",4912,4480,"full",100,100
"w939670YN",3,"Read Version C","ENOUGH","FULL","Study1","F",18756,4399,"Little ",40,0
"w970197_sm",3,"Read Version C","ENOUGH","FULL","Study1","F",7194,9414,"full",100,100
"w979772_jth",3,"Read Version C","ENOUGH","FULL","Study1","F",1786,4950,"had",0,0
"5aaa7bde56c51000018cc7b5",3,"Realational Version C","FAMINE","HUNGER","Study1","F",3305,6088,"hunger",100,100
"5e5dbe11de3ec60d863dcfba",3,"Realational Version C","FAMINE","HUNGER","Study1","F",559,1954,"hunger",100,100
"5e71a892634ba70d7272e498",3,"Realational Version C","FAMINE","HUNGER","Study1","F",4875,2505,"hunger",100,100
"5e8d45d744061711c6b8e3ad",3,"Realational Version C","FAMINE","HUNGER","Study1","F",3480,3446,"Hunger",100,100
"5e96033d16389f06cce88f0f",3,"Realational Version C","FAMINE","HUNGER","Study1","F",8489,8397,"hunger",100,100
"5ed60b61acd3f60009eab81e",3,"Realational Version C","FAMINE","HUNGER","Study1","F",9361,2644,"hunger",100,100
"w10013263_wtm",3,"Read Version C","FAMINE","HUNGER","Study1","F",322,6577,"DISEASE",15.384615384615,0
"w10033002rgb",3,"Read Version C","FAMINE","HUNGER","Study1","F",2426,2564,"hungry",83.333333333333,100
"w10041439_jkn",3,"Read Version C","FAMINE","HUNGER","Study1","F",861,3398,"hunger",100,100
"w10047682_kcq",3,"Read Version C","FAMINE","HUNGER","Study1","F",1895,4100,"drought",15.384615384615,0
"w481610_dw",3,"Read Version C","FAMINE","HUNGER","Study1","F",4817,5287,"hunger",100,100
"w939670YN",3,"Read Version C","FAMINE","HUNGER","Study1","F",13992,6612,"Hunger",100,100
"w970197_sm",3,"Read Version C","FAMINE","HUNGER","Study1","F",9540,5504,"hunger",100,100
"w979772_jth",3,"Read Version C","FAMINE","HUNGER","Study1","F",749,1207,"",0,0
"5aaa7bde56c51000018cc7b5",3,"Realational Version C","FANTASTIC","GREAT","Study1","F",3861,7295,"great",100,100
"5e5dbe11de3ec60d863dcfba",3,"Realational Version C","FANTASTIC","GREAT","Study1","F",743,6595,"excellent",28.571428571429,0
